Record.Num	Patch.Num	UniquePatch.Num	Patch.CT	Transect	Month	Day 	Year	Time	Heading	Visibility_ft	Observer	Species.Ident 	T1.10_15	T1.15_20	T1.20_25	T1.25_30	T1.30	T1_Unknown	T2.0_5	T2.5_10	T2.10_15	T2.15_20	T2.20_25	T2.25_30	T2.30	T2.Unknown	Notes
4526	9	19	FloridaKeys	1	7	24	16	1545	130	NA	Bart	Harlequin  Bass (Serranusti grinus)															
4527	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Serranids															
4528	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Nassau Grouper (E. striatus)															
4529	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Graysby (C. cruentatus)								1							
4530	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Red Hind (E. guttatus)															
4531	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Rock Hind (E. adscensionis)															
4532	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Coney (C. fulvus)															
4533	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Hamlets (Hypoplectrus spp)															
4534	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Silvery															
4535	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Bar Jack (C. ruber)															
4536	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Horse-eyed jacks (C. latus)															
4537	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Crevalle jack (C. hippos)															
4538	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Permit (Trachinotus falcatus)															
4539	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Houndfish (Tylosurus crocodilus)															
4540	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Barracuda (Sphyraena barracuda)															
4541	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Mullets (Mugil spp.)															
4542	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Chubs (Kyposus spp.)	12	2													
4543	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Porgy (Calamus spp.)															
4544	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Porkfish	2							1							
4545	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Bass								1							
4546	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Surgeonfish	3						1	2							
4547	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Ocean surgeonfish (A. bahanius)															
4548	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Doctorfish (A. chirurgus)															
4549	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Blue tang (A. coeruleus)															
4550	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Sandtile Fish 															
4551	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Squirrelfish (Holocentrus spp.)															
4552	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Lionfish (Pterois volitans)															
4553	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Snappers															
4554	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Mutton snapper (Lutjanus analis)															
4555	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Gray snapper (L. griseus)	4							4							
4556	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Dog snapper (L. jocu)															
4557	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Schoolmaster (L. apodus)	3						1	10	4						
4558	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Yellowtail snapper (O.chrysurus)															
4559	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	"Puffers, Triggers, Filefish"															
4560	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Sharpnose puffer															
4561	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	 (C. rostrata)															
4562	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Balloon (D. holocanthus)															
4563	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Porcupine (D. hystrix)															
4564	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Queen trigger (Balistes vetula)															
4565	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Gray trigger (B. capriscus)															
4566	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Black durgon (Melicthys niger)															
4567	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Orangepotted file (C. pullus)															
4568	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Whitespotted file(C. macrocerus)															
4569	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Butterflyfish															
4570	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Longsnout BFF (C. aculeatus)															
4571	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Foureyebff (C. capistratus)							1								
4572	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Spotfinbff(C. ocellatus)															
4573	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Bandedbff (C. striatus)															
4574	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Reef bff(C. sedentarius)															
4575	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Parrotfish															
4576	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Stoplight Ter ((Sp. viride) Int.)							4	2							
4577	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Princess Ter.															
4578	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Striped Ter.								8							
4579	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	RedbandTer.															
4580	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	RedtailTer.															
4581	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Yellowtail Ter.															
4582	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Green-blotch Ter.															
4583	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Rainbow															
4584	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Midnight															
4585	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Juvenile							4								
4586	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Damselfishes &Chromis															
4587	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Sergeant major (A. saxatilis)															
4588	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Blue chromis															
4589	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Brown chromis (C. multilineata)															
4590	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Yellowtail damsel (M. chrusurus)															
4591	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Beaugregory															
4592	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Bicolor damsel															
4593	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Threespot damsel															
4594	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Dusky damsel							11								
4595	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Cocoa Damsel 															
4596	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Angelfishes															
4597	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Grey (P. arcuatus)															
4598	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	French															
4599	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Hawkfish (A. pinos)															
4600	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Trumpetfish (A. maculates)															
4601	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Wrasses							3								
4602	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Hogfish (L. maximus)		1													
4603	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Spanish hogfish (B. rufus)															
4604	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Puddingwife (H. radiatus)															
4605	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Creole wrasse (C. parrai)															
4606	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Yellowhead (H. garnoti)															
4607	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Slipperydick (H. bivittatus)															
4608	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Bluehead (T. bifasciatum)								1							
4609	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Clown wrasse (H. maculipinna)															
4610	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Goatfishes															
4611	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Yellow (M. martinicus)															
4612	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Spotted (P. maculatus)															
4613	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Grunts															
4614	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Bluestriped (Haemulon sciurus)	3														
4615	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Spanish (H. macrostomum)															
4616	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Striped (H. striatum)															
4617	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	White (H. plumieri)	5								2						
4618	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Caesar (H. carbonarium)															
4619	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Cottonwick (H. melanurum)															
4620	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	French (H. flavolineatum)							20	72							
4621	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Black/White Grunt	1														
4622	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Smallmouth								26							
4623	10	20	FloridaKeys	1	8	4	16	1650	50	NA	Bart	Harlequin  Bass (Serranusti grinus)															
4624	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Serranids															
4625	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Nassau Grouper (E. striatus)															
4626	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Graysby (C. cruentatus)															
4627	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Red Hind (E. guttatus)															
4628	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Rock Hind (E. adscensionis)															
4629	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Coney (C. fulvus)															
4630	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Hamlets (Hypoplectrus spp)															
4631	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Silvery															
4632	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Bar Jack (C. ruber)															
4633	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Horse-eyed jacks (C. latus)															
4634	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Crevalle jack (C. hippos)															
4635	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Permit (Trachinotus falcatus)															
4636	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Houndfish (Tylosurus crocodilus)															
4637	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Barracuda (Sphyraena barracuda)															
4638	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Mullets (Mugil spp.)															
4639	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Chubs (Kyposus spp.)	6							1	3	1					
4640	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Porgy (Calamus spp.)															
4641	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Porkfish															
4642	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Bass								1							
4643	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Surgeonfish	6							2							
4644	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Ocean surgeonfish (A. bahanius)															
4645	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Doctorfish (A. chirurgus)															
4646	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Blue tang (A. coeruleus)															
4647	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Sandtile Fish 															
4648	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Squirrelfish (Holocentrus spp.)															
4649	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Lionfish (Pterois volitans)															
4650	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Snappers															
4651	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Mutton snapper (Lutjanus analis)															
4652	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Gray snapper (L. griseus)								1							
4653	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Dog snapper (L. jocu)															
4654	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Schoolmaster (L. apodus)	1							4							
4655	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Yellowtail snapper (O.chrysurus)															
4656	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	"Puffers, Triggers, Filefish"															
4657	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Sharpnose puffer															
4658	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	 (C. rostrata)															
4659	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Balloon (D. holocanthus)															
4660	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Porcupine (D. hystrix)															
4661	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Queen trigger (Balistes vetula)															
4662	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Gray trigger (B. capriscus)															
4663	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Black durgon (Melicthys niger)															
4664	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Orangepotted file (C. pullus)															
4665	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Whitespotted file(C. macrocerus)															
4666	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Butterflyfish															
4667	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Longsnout BFF (C. aculeatus)															
4668	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Foureyebff (C. capistratus)															
4669	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Spotfinbff(C. ocellatus)															
4670	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Bandedbff (C. striatus)															
4671	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Reef bff(C. sedentarius)															
4672	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Parrotfish															
4673	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Stoplight Ter ((Sp. viride) Int.)							4	2							
4674	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Princess Ter.															
4675	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Striped Ter.								1							
4676	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	RedbandTer.															
4677	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	RedtailTer.															
4678	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Yellowtail Ter.									1						
4679	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Green-blotch Ter.															
4680	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Rainbow	3	6	1						1						
4681	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Midnight															
4682	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Juvenile							12								
4683	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Damselfishes &Chromis															
4684	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Sergeant major (A. saxatilis)							25								
4685	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Blue chromis															
4686	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Brown chromis (C. multilineata)															
4687	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Yellowtail damsel (M. chrusurus)															
4688	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Beaugregory															
4689	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Bicolor damsel															
4690	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Threespot damsel															
4691	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Dusky damsel							6								
4692	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Cocoa Damsel 															
4693	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Angelfishes															
4694	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Grey (P. arcuatus)															
4695	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	French															
4696	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Hawkfish (A. pinos)															
4697	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Trumpetfish (A. maculates)															
4698	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Wrasses							4								
4699	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Hogfish (L. maximus)															
4700	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Spanish hogfish (B. rufus)															
4701	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Puddingwife (H. radiatus)															
4702	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Creole wrasse (C. parrai)															
4703	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Yellowhead (H. garnoti)															
4704	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Slipperydick (H. bivittatus)															
4705	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Bluehead (T. bifasciatum)															
4706	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Clown wrasse (H. maculipinna)															
4707	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Goatfishes															
4708	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Yellow (M. martinicus)															
4709	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Spotted (P. maculatus)															
4710	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Grunts															
4711	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Bluestriped (Haemulon sciurus)								4	2						
4712	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Spanish (H. macrostomum)								2							
4713	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Striped (H. striatum)															
4714	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	White (H. plumieri)								26	1						
4715	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Caesar (H. carbonarium)															
4716	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Cottonwick (H. melanurum)															
4717	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	French (H. flavolineatum)								52							
4718	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Smallmouth								5							
4719	10	20	FloridaKeys	2	8	5	16	1017	140	NA	Bart	Harlequin  Bass (Serranusti grinus)															
4720	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Serranids								1							find time? 
4721	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Nassau Grouper (E. striatus)															find time? 
4722	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Graysby (C. cruentatus)															find time? 
4723	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Red Hind (E. guttatus)															find time? 
4724	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Rock Hind (E. adscensionis)															find time? 
4725	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Coney (C. fulvus)															find time? 
4726	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Hamlets (Hypoplectrus spp)															find time? 
4727	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Silvery															find time? 
4728	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Bar Jack (C. ruber)															find time? 
4729	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Horse-eyed jacks (C. latus)															find time? 
4730	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Crevalle jack (C. hippos)															find time? 
4731	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Permit (Trachinotus falcatus)															find time? 
4732	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Houndfish (Tylosurus crocodilus)															find time? 
4733	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Barracuda (Sphyraena barracuda)															find time? 
4734	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Mullets (Mugil spp.)															find time? 
4735	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Chubs (Kyposus spp.)	13	5						1	1						find time? 
4736	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Porgy (Calamus spp.)															find time? 
4737	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Porkfish								3							find time? 
4738	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Surgeonfish								2							find time? 
4739	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Ocean surgeonfish (A. bahanius)															find time? 
4740	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Doctorfish (A. chirurgus)															find time? 
4741	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Blue tang (A. coeruleus)															find time? 
4742	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Sandtile Fish 															find time? 
4743	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Squirrelfish (Holocentrus spp.)															find time? 
4744	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Lionfish (Pterois volitans)															find time? 
4745	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Snappers															find time? 
4746	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Mutton snapper (Lutjanus analis)															find time? 
4747	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Gray snapper (L. griseus)	8							29	3						find time? 
4748	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Dog snapper (L. jocu)															find time? 
4749	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Schoolmaster (L. apodus)	2							11	4						find time? 
4750	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Yellowtail snapper (O.chrysurus)															find time? 
4751	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	"Puffers, Triggers, Filefish"															find time? 
4752	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Sharpnose puffer															find time? 
4753	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	 (C. rostrata)															find time? 
4754	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Balloon (D. holocanthus)															find time? 
4755	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Porcupine (D. hystrix)															find time? 
4756	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Queen trigger (Balistes vetula)															find time? 
4757	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Gray trigger (B. capriscus)															find time? 
4758	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Black durgon (Melicthys niger)															find time? 
4759	11	21	FloridaKeys	1	8	6	16	NA	Na	NA	Bart	Orangepotted file (C. pullus)															find time? 
